region,HR_Region,Shortage_%,IMPLAN_category,crop_class,basin,crop,p,y,xland,xlandsc,xwater,xwatersc,grev,grevsc,iterations,statussc,lambdawater
KRN04-CC,Tulare Lake,0.81,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,1039.76562,787.8627736262562,2401.8585822,1815.4130815104636,4261596.666802503,3229144.4392856816,5,Good,86.7554138886697
KRN04-CC,Tulare Lake,0.81,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,2130.7998350000007,2111.9923589463,5305.691589150002,5245.713768990363,41576080.7330217,41209110.016228385,5,Good,86.7554138886697
KRN04-CC,Tulare Lake,0.81,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,18762.35962,17858.578220557723,86595.05298912166,82217.71577852625,109770154.44737183,104482534.66965005,5,Good,86.7554138886697
KRN04-CC,Tulare Lake,0.81,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,1570.08763,1483.3171988168008,4038.454375808023,3805.732168340697,12810596.456147062,12102622.609990561,5,Good,86.7554138886697
KRN04-CC,Tulare Lake,0.81,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.4665228119999998,10262.07821,9929.681128634933,41804.065672977325,40348.87249878439,65913541.15245586,63778547.80577072,5,Good,86.7554138886697
KRN04-CC,Tulare Lake,0.82,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632000001,13461.34459,10748.934927757602,72511.77619595379,57756.17657994902,22191101.268776163,17719678.886353668,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,294.377335,84.46250214258576,643.7051059647924,184.2296079688805,402054.260456255,115357.07677774232,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Corn,Corn,KRN,Corn,50.43552386,24.76768295,21844.20919,13620.613816008501,52353.28803264807,32562.460613600044,27287154.044447508,17014476.658074614,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,3133.124217,1970.8075988506846,11133.034716695627,6985.428923346412,7079944.830978225,4453449.051469737,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Vegetables and non-tree fruits,Vegetables,KRN,Cucurbits,365.85,17.8725,504.095154,494.78456936945304,1317.3686689519682,1289.8044024794633,3296103.8580946103,3235225.165493923,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,4583.921097,3332.7709694669284,7196.756122290001,5219.369243923857,2425292.8057590537,1763325.6080216442,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.2144879999996,11.85729761,2219.97559,2200.191827255252,9360.897071906658,9254.281757712484,45939126.093041316,45529730.25309616,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.67775510000007,11.83919792,3329.963385,3265.8180668833897,14041.345607859988,13736.438880400907,14258818.386717068,13984149.76858662,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,1125.6102019999996,1076.6622244631515,4104.725203668535,3916.4126358995345,11042060.6812734,10561888.649048442,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,303.5281637,300.5905763141265,1340.7424211140303,1324.4471017833062,5251254.886567934,5200432.518301524,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,1123.7731,2.2968919020874805e-19,6529.121711,6.074585601315561e-08,845639.2577500001,1.7284111563208292e-16,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,2766.556292,2680.867938177022,5431.672185704481,5250.278738539897,20548191.496085707,19911753.803337358,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,1842.805166,1.701379006236582e-19,4594.727546612399,6.074585601197552e-08,912834.2454391866,8.427787429829918e-17,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,1039.76562,799.4649570285387,2401.8585822,1842.14712229734,4261596.666802503,3276697.296548647,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,2130.7998350000007,2112.7719559661637,5305.691589150002,5247.650112563102,41576080.7330217,41224321.481944054,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,18762.35962,17895.775397822268,86595.05298912166,82388.96496285386,109770154.44737183,104700158.6772926,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,1570.08763,1487.1469962242431,4038.454375808023,3815.558241421365,12810596.456147062,12133870.540461514,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.82,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.4665228119999998,10262.07821,9943.214269766286,41804.065672977325,40403.86389072456,65913541.15245586,63865471.45190062,2,Good,83.50094130729096
KRN04-CC,Tulare Lake,0.83,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632000001,13461.34459,10923.037655026008,72511.77619595379,58691.665344818044,22191101.268776163,18006688.19854774,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,294.377335,97.05293611789736,643.7051059647924,211.6918622928261,402054.260456255,132552.8218943533,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Corn,Corn,KRN,Corn,50.43552386,24.76768295,21844.20919,14221.059501596805,52353.28803264807,33997.931088846235,27287154.044447508,17764536.034244318,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,3133.124217,2034.8227482868906,11133.034716695627,7212.327417482736,7079944.830978225,4598104.575785058,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Vegetables and non-tree fruits,Vegetables,KRN,Cucurbits,365.85,17.8725,504.095154,495.31517023795345,1317.3686689519682,1291.1875728168995,3296103.8580946103,3238694.5810514716,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,4583.921097,3557.0038508593493,7196.756122290001,5570.534750136139,2425292.8057590537,1881964.2980312905,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.2144879999996,11.85729761,2219.97559,2201.122184630955,9360.897071906658,9258.19495709798,45939126.093041316,45548982.6291072,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.67775510000007,11.83919792,3329.963385,3268.823657684515,14041.345607859988,13749.08077089128,14258818.386717068,13997019.63183229,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,1125.6102019999996,1079.0327195204377,4104.725203668535,3925.0354301171637,11042060.6812734,10585142.836173529,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,303.5281637,300.72866247163694,1340.7424211140303,1325.0555300832696,5251254.886567934,5202821.507845541,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,1123.7731,6.4360076557158694e-21,6529.121711,6.436007655713182e-08,845639.2577500001,4.843095760926192e-18,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,2766.556292,2685.274615754927,5431.672185704481,5258.908885995076,20548191.496085707,19944483.75536983,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,1842.805166,3.7626123609338275e-08,4594.727546612399,1.9919706614345817e-07,912834.2454391866,1.8638114754303804e-05,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,1039.76562,812.3180433454563,2401.8585822,1871.7635248272124,4261596.666802503,3329377.1204942595,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,2130.7998350000007,2113.6439809474423,5305.691589150002,5249.816026396757,41576080.7330217,41241336.39832772,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,18762.35962,17937.2043740042,86595.05298912166,82579.69659595449,109770154.44737183,104942541.04316728,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,1570.08763,1491.3910235097035,4038.454375808023,3826.4470999790983,12810596.456147062,12168498.238854954,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.83,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.4665228119999998,10262.07821,9958.313443622872,41804.065672977325,40465.218795575725,65913541.15245586,63962453.75870027,4,Good,79.95619228687345
KRN04-CC,Tulare Lake,0.84,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632000001,13461.34459,11102.54138666536,72511.77619595379,59656.17478608192,22191101.268776163,18302601.096423574,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,294.377335,110.3087393774872,643.7051059647924,240.60542008265375,402054.260456255,150657.3141314612,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Corn,Corn,KRN,Corn,50.43552386,24.76768295,21844.20919,14831.219531867613,52353.28803264807,35456.62540483457,27287154.044447508,18526730.288700838,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,3133.124217,2102.5935167123876,11133.034716695627,7452.537515208592,7079944.830978225,4751246.701144181,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Vegetables and non-tree fruits,Vegetables,KRN,Cucurbits,365.85,17.8725,504.095154,495.8763168628004,1317.3686689519682,1292.6503698284796,3296103.8580946103,3242363.724744757,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,4583.921097,3722.792264274613,7196.756122290001,5830.171837093934,2425292.8057590537,1969680.7830723173,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.2144879999996,11.85729761,2219.97559,2202.124284158506,9360.897071906658,9262.409912936228,45939126.093041316,45569719.60331598,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.67775510000007,11.83919792,3329.963385,3272.0485818294533,14041.345607859988,13762.645204830556,14258818.386717068,14010828.674868843,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,1125.6102019999996,1081.580955861583,4104.725203668535,3934.304767132795,11042060.6812734,10610140.637596399,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,303.5281637,300.877354277383,1340.7424211140303,1325.710688455178,5251254.886567934,5205393.982709154,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,1123.7731,4.2733776239135864e-20,6529.121711,6.596161948741271e-08,845639.2577500001,3.215716661994974e-17,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,2766.556292,2690.017851279642,5431.672185704481,5268.19815693784,20548191.496085707,19979713.442238927,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,1842.805166,1.061939430431076e-18,4594.727546612399,6.596161949847431e-08,912834.2454391866,5.260321039710341e-16,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,1039.76562,826.0496200854369,2401.8585822,1903.4041669292305,4261596.666802503,3385657.536522099,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,2130.7998350000007,2114.585422324674,5305.691589150002,5252.154354934852,41576080.7330217,41259705.76463903,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,18762.35962,17981.722046914896,86595.05298912166,82784.64803908634,109770154.44737183,105202993.98885305,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,1570.08763,1495.9266364679736,4038.454375808023,3838.084076991669,12810596.456147062,12205505.031456504,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.84,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.4665228119999998,10262.07821,9974.569289136227,41804.065672977325,40531.27379057464,65913541.15245586,64066865.391537786,2,Good,76.12550973678283
KRN04-CC,Tulare Lake,0.85,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632000001,13461.34459,11285.02663246165,72511.77619595379,60636.70449905535,22191101.268776163,18603429.0369349,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,294.377335,124.06904130417979,643.7051059647924,270.61939035502394,402054.260456255,169450.83984495123,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Corn,Corn,KRN,Corn,50.43552386,24.76768295,21844.20919,15442.917482138302,52353.28803264807,36918.996387683066,27287154.044447508,19290845.668320544,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,3133.124217,2173.3415994507777,11133.034716695627,7703.300554544958,7079944.830978225,4911116.686498575,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Vegetables and non-tree fruits,Vegetables,KRN,Cucurbits,365.85,17.8725,504.095154,496.4614904538965,1317.3686689519682,1294.1758003357388,3296103.8580946103,3246189.9724600185,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Other field and grain,Field and grain,KRN,Field and Grain,223.9885826,2.362115685,4583.921097,3854.974508155312,7196.756122290001,6037.179142614752,2425292.8057590537,2039616.682567349,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Trees and Vine,Trees and vines,KRN,Grapes Table,1745.2144879999996,11.85729761,2219.97559,2203.189506820363,9360.897071906658,9266.89037256582,45939126.093041316,45591762.81784529,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Trees and Vine,Trees and vines,KRN,Grapes Wine,361.67775510000007,11.83919792,3329.963385,3275.4626659711967,14041.345607859988,13777.005269354191,14258818.386717068,14025447.696193034,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Vegetables and non-tree fruits,Vegetables,KRN,Onions and Garlic,426.9855608,22.97465084,1125.6102019999996,1084.2840044232748,4104.725203668535,3944.1372413363897,11042060.6812734,10636657.12277892,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Trees and Vine,Trees and vines,KRN,Orchards,1503.259449,11.50880315,303.5281637,301.0353641582437,1340.7424211140303,1326.4069036623978,5251254.886567934,5208127.666954072,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Alfalfa and Pasture,Alfalfa and pasture,KRN,Pasture,215.0,3.5,1123.7731,1.4171053292636925e-10,6529.121711,6.961291411208122e-08,845639.2577500001,1.0663717602709286e-07,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Vegetables and non-tree fruits,Vegetables,KRN,Potatoes,316.2258,23.4875,2766.556292,2695.056187485293,5431.672185704481,5278.065360426484,20548191.496085707,20017134.946176782,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Other field and grain,Field and grain,KRN,Safflower,434.207238,1.140815583,1842.805166,3.7820306645800526e-08,4594.727546612399,2.1060356861779215e-07,912834.2454391866,1.8734303395857734e-05,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Vegetables and non-tree fruits,Vegetables,KRN,Tomatoes Processing,75.98456236,53.94007231,1039.76562,840.5206346582347,2401.8585822,1936.7486401552287,4261596.666802503,3444968.6219075583,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Vegetables and non-tree fruits,Vegetables,KRN,Truck,923.9057692,21.11899336,2130.7998350000007,2115.5886395727903,5305.691589150002,5254.646120835814,41576080.7330217,41279280.499259956,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Trees and Vine,Trees and vines,KRN,Almonds,5115.183836,1.143761761,18762.35962,18028.92439783393,86595.05298912166,83001.95926196847,109770154.44737183,105479153.78194955,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Vegetables and non-tree fruits,Vegetables,KRN,Lettuce,479.2433265,17.02508876,1570.08763,1500.708161691858,4038.454375808023,3850.351988656376,12810596.456147062,12244518.261621289,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.85,Trees and Vine,Trees and vines,KRN,Pistachios,4379.7619,1.4665228119999998,10262.07821,9991.840429235874,41804.065672977325,40601.45439572672,65913541.15245586,64177798.28255772,2,Good,72.03880750299092
KRN04-CC,Tulare Lake,0.86,Alfalfa and Pasture,Alfalfa and pasture,KRN,Alfalfa,199.736451,8.253403632000001,13461.34459,11469.265083642318,72511.77619595379,61626.65453511228,22191101.268776163,18907147.146252885,2,Good,67.70639829894512
KRN04-CC,Tulare Lake,0.86,Other field and grain,Field and grain,KRN,Beans Dry,989.2558964,1.380612025,294.377335,138.2503103719749,643.7051059647924,301.5515741523059,402054.260456255,188819.31346532534,2,Good,67.70639829894512
KRN04-CC,Tulare Lake,0.86,Corn,Corn,KRN,Corn,50.43552386,24.76768295,21844.20919,16052.340538416996,52353.28803264807,38375.92883839665,27287154.044447508,20052119.31619091,2,Good,67.70639829894512
KRN04-CC,Tulare Lake,0.86,Other field and grain,Field and grain,KRN,Cotton,2858.852174,0.790424805,3133.124217,2246.6714360828855,11133.034716695627,7963.214491383325,7079944.830978225,5076820.680934225,2,Good,67.70639829894512
